id,image_name,height,width,resolution,if_fish,if_ruler,if_colorbar,relative_path,fish_number,non_specimen_objects,if_label,if_overlapping,specimen_angle,specimen_view,if_bent,landmark_failures_number,if_missing_parts,brightness,if_blur,if_color_issue,checked_flag,specimen_angled,specimen_viewing,color_issues,if_background_uniform,if_parts_visible,image_quality,label_detailed,if_each_fish_label,if_fins_folded,if_label_catalog_number_correct,if_label_name_correct,create_time,update_time,fixed_scientific_name,scientific_name
dfb4c650-0184-4205-a620-afa63573b0df,INHS_FISH_25288.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_25288.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,10,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-07-07 15:21:59.333586-05,NULL,Notropis atherinoides
eeb8fa30-c320-4eb4-ba5c-849b3753bd1f,INHS_FISH_29405.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_29405.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-23 16:58:17.55709-05,NULL,Gambusia affinis
116bbd32-9c5f-4432-9bc7-e4598e281d93,INHS_FISH_29422.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_29422.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-23 17:00:14.248424-05,NULL,Gambusia affinis
1e42a9e0-2c44-4411-bd27-b31d6809981f,INHS_FISH_30214.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30214.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-23 17:03:03.985225-05,NULL,Gambusia affinis
ca54706e-3145-4294-ba54-73b8e7e2e979,INHS_FISH_30370.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30370.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
06c09bbd-fca5-4b91-9348-1a5471b1f500,INHS_FISH_30492.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30492.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
bd92f5ad-e20f-419f-a644-1f21e55130ad,INHS_FISH_30832.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30832.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
22a7111c-db3b-4f8f-a1fa-26c7ef377a8a,INHS_FISH_30758.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30758.jpg,1,Unknown material between anal and pelvic fins,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
6eda94a1-edb6-44ab-b691-68ee4e44276d,INHS_FISH_30914.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_30914.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
2c2a4d11-5c46-43d4-9c4c-6579addc49e4,INHS_FISH_32349.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_32349.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
86f583eb-7f41-49f1-8105-119de65359e6,INHS_FISH_32635.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_32635.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
44a67089-7461-43ad-bf14-2862378c0ea3,INHS_FISH_33275.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_33275.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
f9312169-58a0-45dd-aaf8-3d019bb488d7,INHS_FISH_33775.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_33775.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
ad65d632-869e-46eb-bae3-02bb2006d3a9,INHS_FISH_38050.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_38050.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
dde205ee-b18f-403e-b27f-1833418c0eb5,INHS_FISH_38346.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_38346.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
e4be61d4-2cbb-4cc6-9f4e-e1d4f5bea78b,INHS_FISH_38907.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_38907.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
8525f150-78d4-4d8e-ac40-238ed673060a,INHS_FISH_38821.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_38821.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
a195b069-8cbf-489f-a29a-7c5a7a20a252,INHS_FISH_38918.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_38918.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
fd91f011-7f88-40a3-adf2-e24c84eff7bf,INHS_FISH_39150.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_39150.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
718f51cb-43d3-4883-90cd-b2ae180d9e70,INHS_FISH_99824.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99824.jpg,1,"twine, tag",TRUE,TRUE,Right,Right,FALSE,3,FALSE,normal,TRUE,FALSE,TRUE,2,right,none,FALSE,TRUE,7,basic,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
2ac68794-bad8-466a-abc3-76c688778f3c,INHS_FISH_99793.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99793.jpg,1,"twine, tag",TRUE,TRUE,Left,Left,FALSE,4,FALSE,normal,TRUE,FALSE,TRUE,9,left,none,TRUE,TRUE,6,basic,TRUE,TRUE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
6c443118-7425-4216-a4f0-392b4f4b67f3,INHS_FISH_99505.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99505.jpg,1,no,TRUE,FALSE,Left,Left,FALSE,1,FALSE,normal,TRUE,FALSE,TRUE,9,left,none,FALSE,TRUE,7,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis buccatus
57bd1e4d-90e2-496d-91d8-f8b395073630,INHS_FISH_99467.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99467.jpg,1,no,TRUE,FALSE,Left,Left,FALSE,2,FALSE,normal,TRUE,FALSE,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
1933c157-fd43-4510-b9e8-cadf27d1ea1d,INHS_FISH_40555.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_40555.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
31af24c5-6a92-4930-95e5-ad68d9f4c97d,INHS_FISH_98654.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_98654.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
814721ab-8db1-40c7-8fd8-5e9bdec5ff35,INHS_FISH_41088.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41088.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
59de15de-c7cb-47bc-8755-9c300d0e3fe3,INHS_FISH_41049.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41049.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
f1f75668-fad7-4de4-a227-8bbcd4d96cdf,INHS_FISH_41083.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41083.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
36e686ec-0627-41f4-8951-f3637f463614,INHS_FISH_41334.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41334.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
dda005c7-7c50-4040-9b2b-faf008cdd995,INHS_FISH_41130.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41130.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
144e3784-0599-41b5-9799-754a1c176847,INHS_FISH_41100.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41100.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
e57b2548-f149-48c0-815d-f27c52646aaa,INHS_FISH_97297.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97297.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis hybrid
997e05ce-a5d0-4478-aef5-d40c2fc0648c,INHS_FISH_41476.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41476.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
ee72efdd-7a28-4b8b-b9e4-f1438c6577bb,INHS_FISH_41500.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41500.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
9e2d548d-cb82-45c7-bf71-01f0a715f5ba,INHS_FISH_41920.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41920.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
dd447fc2-d3da-455b-9dea-817b85151d1a,INHS_FISH_41917.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41917.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
82440bab-55ed-4f4b-8796-b06e04bd37d1,INHS_FISH_41763.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41763.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
64f36e5f-5f39-46b9-9d10-e1ef2e7cca85,INHS_FISH_11895.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_11895.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,FALSE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-07-03 17:57:54.072686-05,NULL,Lepomis humilis
5c7030c9-f7c5-44e0-8bd6-879f4bbd15ac,INHS_FISH_12190.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_12190.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-07-03 17:58:44.891993-05,NULL,Lepomis humilis
2360738d-bf65-4427-82fb-dde35350dd9e,INHS_FISH_74471.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_74471.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
e51f980e-b1e4-4d02-a07c-7d5c9865292e,INHS_FISH_99982.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_99982.jpg,1,no,TRUE,FALSE,Left,Left,FALSE,0,FALSE,normal,TRUE,FALSE,TRUE,9,left,none,TRUE,TRUE,6,detailed,TRUE,TRUE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
20820c9f-9e92-4d50-ba82-0464aeab6cb7,INHS_FISH_74482.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_74482.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
49164264-5ebb-4abd-8d64-71bad2b5becf,INHS_FISH_9997.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_9997.jpg,1,no,TRUE,TRUE,Left,Left,FALSE,0,FALSE,normal,TRUE,FALSE,TRUE,9,left,small black spots on specimen,TRUE,TRUE,8,detailed,TRUE,FALSE,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
4ad6ba78-6178-4703-acb0-af235d374c74,INHS_FISH_75904.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_75904.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,none,FALSE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
418e83d6-4d22-4b08-9b3b-c566a2498457,INHS_FISH_82081.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_82081.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
016064d7-6ea0-4cfc-a99b-e28113cbf85e,INHS_FISH_11726.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_11726.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Phenacobius mirabilis
0a7ee89a-d9ee-41ec-bd79-added1690cdd,INHS_FISH_16942.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_16942.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,10,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Esox americanus
683242c2-5e33-46ee-ae36-248d9c785423,INHS_FISH_49929.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_49929.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
4c4f17d8-e6f4-486b-a1f9-038fd32c8722,INHS_FISH_97236.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97236.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
61391eea-7d41-42f8-bf13-08c42f887025,INHS_FISH_50521.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_50521.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,9,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
30552ccb-094b-4f4e-8b9e-48b7c12b8b37,INHS_FISH_26802.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_26802.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-23 16:26:26.741473-05,NULL,Gambusia affinis
23e93551-5add-4b49-a38b-b69d8933e2e8,INHS_FISH_41935.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_41935.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Gambusia affinis
879117aa-dda2-4e47-92a4-4cbe88edeee1,INHS_FISH_13241.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_13241.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,FALSE,TRUE,8,detailed,TRUE,FALSE,TRUE,TRUE,2020-06-18 07:04:46.913199-05,2020-06-24 17:31:04.096979-05,NULL,Noturus flavus
c5a4ef42-4fa8-4468-a242-6bec6cd58c2a,INHS_FISH_97088.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97088.jpg,1,no,TRUE,FALSE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
be17fe33-8cf0-4637-bf45-c7509da87b87,INHS_FISH_97082.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97082.jpg,1,tag,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,3,right,none,TRUE,TRUE,9,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis macrochirus
bfbf2ce7-108a-42d4-bb83-018debe5c9a3,INHS_FISH_97080.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97080.jpg,1,tag,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
6f5723cf-24b5-4ab6-a2f8-e4627d10d1e8,INHS_FISH_97074.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97074.jpg,1,tag,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,leftbottom,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Lepomis cyanellus
274d0cd3-a689-41f0-8621-3bc1a4a453c1,INHS_FISH_97073.JPG,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97073.JPG,1,"twine, tags",TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,dark,TRUE,NULL,TRUE,9,left,none,TRUE,FALSE,6,basic,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Morone mississippiensis
5d3f4193-0cae-4542-b136-53f0b5f56324,INHS_FISH_97071.jpg,4016,6016,NULL,TRUE,TRUE,FALSE,/INHS/INHS_FISH_97071.jpg,1,no,TRUE,TRUE,NULL,NULL,FALSE,NULL,FALSE,normal,TRUE,NULL,TRUE,9,left,none,TRUE,TRUE,8,detailed,NULL,NULL,NULL,NULL,2020-06-18 07:04:46.913199-05,2020-06-18 07:04:47.323223-05,NULL,Notropis atherinoides
